file: votematrix-1997.csv covering commons parliament 1997
file created: Sat Feb  9 11:30:02 2013by http://www.publicwhip.org.uk/
678 mps
1273 divisions



Data Values
      missing: -9
      tellaye: 1
      aye: 2
      both: 3
      no: 4
      tellno: 5



Variables match to MP names as mpidXXX where XXX is the mpid number below

mpid	firstname	surname	party	PublicWhip URL
371	Tim	Loughton	Con	http://publicwhip.com/mp.php?mpid=371
372	Andrew	Love	Lab	http://publicwhip.com/mp.php?mpid=372
373	Peter	Luff	Con	http://publicwhip.com/mp.php?mpid=373
374	Nicholas	Lyell	Con	http://publicwhip.com/mp.php?mpid=374
382	Calum	MacDonald	Lab	http://publicwhip.com/mp.php?mpid=382
386	John	MacGregor	Con	http://publicwhip.com/mp.php?mpid=386
391	Andrew	MacKay	Con	http://publicwhip.com/mp.php?mpid=391
393	Andrew	MacKinlay	Lab	http://publicwhip.com/mp.php?mpid=393
394	David	Maclean	Con	http://publicwhip.com/mp.php?mpid=394
396	Robert	Maclennan	LDem	http://publicwhip.com/mp.php?mpid=396
401	Denis	MacShane	Lab	http://publicwhip.com/mp.php?mpid=401
402	Fiona	Mactaggart	Lab	http://publicwhip.com/mp.php?mpid=402
405	David	Madel	Con	http://publicwhip.com/mp.php?mpid=405
406	Ken	Maginnis	UUP	http://publicwhip.com/mp.php?mpid=406
407	Alice	Mahon	Lab	http://publicwhip.com/mp.php?mpid=407
408	John	Major	Con	http://publicwhip.com/mp.php?mpid=408
409	Humfrey	Malins	Con	http://publicwhip.com/mp.php?mpid=409
410	Judy	Mallaber	Lab	http://publicwhip.com/mp.php?mpid=410
411	Seamus	Mallon	SDLP	http://publicwhip.com/mp.php?mpid=411
412	Peter	Mandelson	Lab	http://publicwhip.com/mp.php?mpid=412
413	John	Maples	Con	http://publicwhip.com/mp.php?mpid=413
414	John	Marek	Lab	http://publicwhip.com/mp.php?mpid=414
415	Gordon	Marsden	Lab	http://publicwhip.com/mp.php?mpid=415
416	Paul	Marsden	Lab	http://publicwhip.com/mp.php?mpid=416
417	David	Marshall	Lab	http://publicwhip.com/mp.php?mpid=417
418	Jim	Marshall	Lab	http://publicwhip.com/mp.php?mpid=418
419	Robert	Marshall-Andrews	Lab	http://publicwhip.com/mp.php?mpid=419
421	Eric	Martlew	Lab	http://publicwhip.com/mp.php?mpid=421
422	Michael	Mates	Con	http://publicwhip.com/mp.php?mpid=422
423	Francis	Maude	Con	http://publicwhip.com/mp.php?mpid=423
424	Brian	Mawhinney	Con	http://publicwhip.com/mp.php?mpid=424
425	John	Maxton	Lab	http://publicwhip.com/mp.php?mpid=425
426	Theresa	May	Con	http://publicwhip.com/mp.php?mpid=426
375	John	McAllion	Lab	http://publicwhip.com/mp.php?mpid=375
376	Thomas	McAvoy	Lab	http://publicwhip.com/mp.php?mpid=376
377	Stephen	McCabe	Lab	http://publicwhip.com/mp.php?mpid=377
378	Chris	McCafferty	Lab	http://publicwhip.com/mp.php?mpid=378
379	Ian	McCartney	Lab	http://publicwhip.com/mp.php?mpid=379
380	Robert	McCartney	UKUP	http://publicwhip.com/mp.php?mpid=380
679	William	McCrea	DUP	http://publicwhip.com/mp.php?mpid=679
381	Siobhain	McDonagh	Lab	http://publicwhip.com/mp.php?mpid=381
383	John	McDonnell	Lab	http://publicwhip.com/mp.php?mpid=383
384	John	McFall	Lab	http://publicwhip.com/mp.php?mpid=384
385	Eddie	McGrady	SDLP	http://publicwhip.com/mp.php?mpid=385
388	Anne	McGuire	Lab	http://publicwhip.com/mp.php?mpid=388
389	Anne	McIntosh	Con	http://publicwhip.com/mp.php?mpid=389
390	Shona	McIsaac	Lab	http://publicwhip.com/mp.php?mpid=390
392	Rosemary	McKenna	Lab	http://publicwhip.com/mp.php?mpid=392
395	Henry	McLeish	Lab	http://publicwhip.com/mp.php?mpid=395
397	Patrick	McLoughlin	Con	http://publicwhip.com/mp.php?mpid=397
398	Gordon	McMaster	Lab	http://publicwhip.com/mp.php?mpid=398
399	Kevin	McNamara	Lab	http://publicwhip.com/mp.php?mpid=399
400	Tony	McNulty	Lab	http://publicwhip.com/mp.php?mpid=400
403	Tony	McWalter	Lab	http://publicwhip.com/mp.php?mpid=403
404	John	McWilliam	Lab	http://publicwhip.com/mp.php?mpid=404
427	Michael	Meacher	Lab	http://publicwhip.com/mp.php?mpid=427
428	Alan	Meale	Lab	http://publicwhip.com/mp.php?mpid=428
429	Piers	Merchant	Con	http://publicwhip.com/mp.php?mpid=429
430	Gillian	Merron	Lab	http://publicwhip.com/mp.php?mpid=430
431	Alun	Michael	Lab	http://publicwhip.com/mp.php?mpid=431
432	Bill	Michie	Lab	http://publicwhip.com/mp.php?mpid=432
433	Ray	Michie	LDem	http://publicwhip.com/mp.php?mpid=433
434	Alan	Milburn	Lab	http://publicwhip.com/mp.php?mpid=434
435	Andrew	Miller	Lab	http://publicwhip.com/mp.php?mpid=435
436	Austin	Mitchell	Lab	http://publicwhip.com/mp.php?mpid=436
437	Laura	Moffatt	Lab	http://publicwhip.com/mp.php?mpid=437
438	Lewis	Moonie	Lab	http://publicwhip.com/mp.php?mpid=438
439	Michael	Moore	LDem	http://publicwhip.com/mp.php?mpid=439
440	Margaret	Moran	Lab	http://publicwhip.com/mp.php?mpid=440
441	Alasdair	Morgan	SNP	http://publicwhip.com/mp.php?mpid=441
442	Julie	Morgan	Lab	http://publicwhip.com/mp.php?mpid=442
443	Rhodri	Morgan	Lab	http://publicwhip.com/mp.php?mpid=443
444	Elliot	Morley	Lab	http://publicwhip.com/mp.php?mpid=444
445	Estelle	Morris	Lab	http://publicwhip.com/mp.php?mpid=445
446	John	Morris	Lab	http://publicwhip.com/mp.php?mpid=446
447	Malcolm	Moss	Con	http://publicwhip.com/mp.php?mpid=447
448	Kali	Mountford	Lab	http://publicwhip.com/mp.php?mpid=448
449	Mo	Mowlam	Lab	http://publicwhip.com/mp.php?mpid=449
450	George	Mudie	Lab	http://publicwhip.com/mp.php?mpid=450
451	Chris	Mullin	Lab	http://publicwhip.com/mp.php?mpid=451
452	Denis	Murphy	Lab	http://publicwhip.com/mp.php?mpid=452
453	Jim	Murphy	Lab	http://publicwhip.com/mp.php?mpid=453
454	Paul	Murphy	Lab	http://publicwhip.com/mp.php?mpid=454
455	Doug	Naysmith	Lab	http://publicwhip.com/mp.php?mpid=455
456	Patrick	Nicholls	Con	http://publicwhip.com/mp.php?mpid=456
457	Archie	Norman	Con	http://publicwhip.com/mp.php?mpid=457
458	Dan	Norris	Lab	http://publicwhip.com/mp.php?mpid=458
460	Bill	O&#39;Brien	Lab	http://publicwhip.com/mp.php?mpid=460
461	Mike	O&#39;Brien	Lab	http://publicwhip.com/mp.php?mpid=461
670	Stephen	O&#39;Brien	Con	http://publicwhip.com/mp.php?mpid=670
462	Edward	O&#39;Hara	Lab	http://publicwhip.com/mp.php?mpid=462
464	Martin	O&#39;Neill	Lab	http://publicwhip.com/mp.php?mpid=464
459	Mark	Oaten	LDem	http://publicwhip.com/mp.php?mpid=459
663	Mark	Oaten	LDem	http://publicwhip.com/mp.php?mpid=663
463	Bill	Olner	Lab	http://publicwhip.com/mp.php?mpid=463
466	Diana	Organ	Lab	http://publicwhip.com/mp.php?mpid=466
467	Sandra	Osborne	Lab	http://publicwhip.com/mp.php?mpid=467
468	Richard	Ottaway	Con	http://publicwhip.com/mp.php?mpid=468
469	Richard	Page	Con	http://publicwhip.com/mp.php?mpid=469
470	James	Paice	Con	http://publicwhip.com/mp.php?mpid=470
471	Ian	Paisley	DUP	http://publicwhip.com/mp.php?mpid=471
472	Nick	Palmer	Lab	http://publicwhip.com/mp.php?mpid=472
473	Owen	Paterson	Con	http://publicwhip.com/mp.php?mpid=473
474	Ian	Pearson	Lab	http://publicwhip.com/mp.php?mpid=474
475	Tom	Pendry	Lab	http://publicwhip.com/mp.php?mpid=475
476	Linda	Perham	Lab	http://publicwhip.com/mp.php?mpid=476
477	Eric	Pickles	Con	http://publicwhip.com/mp.php?mpid=477
478	Colin	Pickthall	Lab	http://publicwhip.com/mp.php?mpid=478
479	Peter	Pike	Lab	http://publicwhip.com/mp.php?mpid=479
480	James	Plaskitt	Lab	http://publicwhip.com/mp.php?mpid=480
481	Kerry	Pollard	Lab	http://publicwhip.com/mp.php?mpid=481
482	Chris	Pond	Lab	http://publicwhip.com/mp.php?mpid=482
483	Greg	Pope	Lab	http://publicwhip.com/mp.php?mpid=483
673	Michael	Portillo	Con	http://publicwhip.com/mp.php?mpid=673
484	Stephen	Pound	Lab	http://publicwhip.com/mp.php?mpid=484
485	Raymond	Powell	Lab	http://publicwhip.com/mp.php?mpid=485
486	Bridget	Prentice	Lab	http://publicwhip.com/mp.php?mpid=486
487	Gordon	Prentice	Lab	http://publicwhip.com/mp.php?mpid=487
488	John	Prescott	Lab	http://publicwhip.com/mp.php?mpid=488
489	Dawn	Primarolo	Lab	http://publicwhip.com/mp.php?mpid=489
490	David	Prior	Con	http://publicwhip.com/mp.php?mpid=490
491	Gwyn	Prosser	Lab	http://publicwhip.com/mp.php?mpid=491
492	Ken	Purchase	Lab	http://publicwhip.com/mp.php?mpid=492
493	Joyce	Quin	Lab	http://publicwhip.com/mp.php?mpid=493
494	Lawrie	Quinn	Lab	http://publicwhip.com/mp.php?mpid=494
495	Giles	Radice	Lab	http://publicwhip.com/mp.php?mpid=495
496	Bill	Rammell	Lab	http://publicwhip.com/mp.php?mpid=496
660	John	Randall	Con	http://publicwhip.com/mp.php?mpid=660
497	Syd	Rapson	Lab	http://publicwhip.com/mp.php?mpid=497
498	Nick	Raynsford	Lab	http://publicwhip.com/mp.php?mpid=498
499	John	Redwood	Con	http://publicwhip.com/mp.php?mpid=499
500	Andy	Reed	Lab	http://publicwhip.com/mp.php?mpid=500
501	John	Reid	Lab	http://publicwhip.com/mp.php?mpid=501
502	David	Rendel	LDem	http://publicwhip.com/mp.php?mpid=502
503	Andrew	Robathan	Con	http://publicwhip.com/mp.php?mpid=503
504	George	Robertson	Lab	http://publicwhip.com/mp.php?mpid=504
684	John	Robertson	Lab	http://publicwhip.com/mp.php?mpid=684
505	Laurence	Robertson	Con	http://publicwhip.com/mp.php?mpid=505
506	Geoffrey	Robinson	Lab	http://publicwhip.com/mp.php?mpid=506
507	Peter	Robinson	DUP	http://publicwhip.com/mp.php?mpid=507
508	Barbara	Roche	Lab	http://publicwhip.com/mp.php?mpid=508
509	Marion	Roe	Con	http://publicwhip.com/mp.php?mpid=509
510	Allan	Rogers	Lab	http://publicwhip.com/mp.php?mpid=510
511	Jeff	Rooker	Lab	http://publicwhip.com/mp.php?mpid=511
512	Terry	Rooney	Lab	http://publicwhip.com/mp.php?mpid=512
513	Ernie	Ross	Lab	http://publicwhip.com/mp.php?mpid=513
514	William	Ross	UUP	http://publicwhip.com/mp.php?mpid=514
515	Andrew	Rowe	Con	http://publicwhip.com/mp.php?mpid=515
516	Ted	Rowlands	Lab	http://publicwhip.com/mp.php?mpid=516
517	Frank	Roy	Lab	http://publicwhip.com/mp.php?mpid=517
518	Chris	Ruane	Lab	http://publicwhip.com/mp.php?mpid=518
519	Joan	Ruddock	Lab	http://publicwhip.com/mp.php?mpid=519
520	David	Ruffley	Con	http://publicwhip.com/mp.php?mpid=520
521	Bob	Russell	LDem	http://publicwhip.com/mp.php?mpid=521
522	Christine	Russell	Lab	http://publicwhip.com/mp.php?mpid=522
523	Joan	Ryan	Lab	http://publicwhip.com/mp.php?mpid=523
525	Alex	Salmond	SNP	http://publicwhip.com/mp.php?mpid=525
526	Martin	Salter	Lab	http://publicwhip.com/mp.php?mpid=526
527	Adrian	Sanders	LDem	http://publicwhip.com/mp.php?mpid=527
528	Mohammad	Sarwar	Lab	http://publicwhip.com/mp.php?mpid=528
529	Malcolm	Savidge	Lab	http://publicwhip.com/mp.php?mpid=529
530	Phil	Sawford	Lab	http://publicwhip.com/mp.php?mpid=530
531	Jonathan	Sayeed	Con	http://publicwhip.com/mp.php?mpid=531
532	Brian	Sedgemore	Lab	http://publicwhip.com/mp.php?mpid=532
533	Jonathan R	Shaw	Lab	http://publicwhip.com/mp.php?mpid=533
534	Barry	Sheerman	Lab	http://publicwhip.com/mp.php?mpid=534
535	Robert	Sheldon	Lab	http://publicwhip.com/mp.php?mpid=535
536	Gillian	Shephard	Con	http://publicwhip.com/mp.php?mpid=536
537	Richard	Shepherd	Con	http://publicwhip.com/mp.php?mpid=537
539	Debra	Shipley	Lab	http://publicwhip.com/mp.php?mpid=539
540	Clare	Short	Lab	http://publicwhip.com/mp.php?mpid=540
541	Alan	Simpson	Lab	http://publicwhip.com/mp.php?mpid=541
542	Keith	Simpson	Con	http://publicwhip.com/mp.php?mpid=542
543	Marsha	Singh	Lab	http://publicwhip.com/mp.php?mpid=543
544	Dennis	Skinner	Lab	http://publicwhip.com/mp.php?mpid=544
545	Andrew	Smith	Lab	http://publicwhip.com/mp.php?mpid=545
546	Angela	Smith	Lab	http://publicwhip.com/mp.php?mpid=546
547	Chris	Smith	Lab	http://publicwhip.com/mp.php?mpid=547
548	Geraldine	Smith	Lab	http://publicwhip.com/mp.php?mpid=548
549	Jacqui	Smith	Lab	http://publicwhip.com/mp.php?mpid=549
550	John	Smith	Lab	http://publicwhip.com/mp.php?mpid=550
551	Llew	Smith	Lab	http://publicwhip.com/mp.php?mpid=551
552	Robert	Smith	LDem	http://publicwhip.com/mp.php?mpid=552
553	Martin	Smyth	UUP	http://publicwhip.com/mp.php?mpid=553
554	Peter	Snape	Lab	http://publicwhip.com/mp.php?mpid=554
555	Nicholas	Soames	Con	http://publicwhip.com/mp.php?mpid=555
556	Clive	Soley	Lab	http://publicwhip.com/mp.php?mpid=556
557	Helen	Southworth	Lab	http://publicwhip.com/mp.php?mpid=557
558	John	Spellar	Lab	http://publicwhip.com/mp.php?mpid=558
559	Caroline	Spelman	Con	http://publicwhip.com/mp.php?mpid=559
560	Michael	Spicer	Con	http://publicwhip.com/mp.php?mpid=560
561	Richard	Spring	Con	http://publicwhip.com/mp.php?mpid=561
562	Rachel	Squire	Lab	http://publicwhip.com/mp.php?mpid=562
524	Nick	St Aubyn	Con	http://publicwhip.com/mp.php?mpid=524
563	John	Stanley	Con	http://publicwhip.com/mp.php?mpid=563
564	Phyllis	Starkey	Lab	http://publicwhip.com/mp.php?mpid=564
565	Anthony	Steen	Con	http://publicwhip.com/mp.php?mpid=565
566	Gerry	Steinberg	Lab	http://publicwhip.com/mp.php?mpid=566
567	George	Stevenson	Lab	http://publicwhip.com/mp.php?mpid=567
568	David	Stewart	Lab	http://publicwhip.com/mp.php?mpid=568
569	Ian	Stewart	Lab	http://publicwhip.com/mp.php?mpid=569
570	Paul	Stinchcombe	Lab	http://publicwhip.com/mp.php?mpid=570
571	Howard	Stoate	Lab	http://publicwhip.com/mp.php?mpid=571
572	Roger	Stott	Lab	http://publicwhip.com/mp.php?mpid=572
573	Gavin	Strang	Lab	http://publicwhip.com/mp.php?mpid=573
574	Jack	Straw	Lab	http://publicwhip.com/mp.php?mpid=574
575	Gary	Streeter	Con	http://publicwhip.com/mp.php?mpid=575
576	Graham	Stringer	Lab	http://publicwhip.com/mp.php?mpid=576
577	Gisela	Stuart	Lab	http://publicwhip.com/mp.php?mpid=577
578	Andrew	Stunell	LDem	http://publicwhip.com/mp.php?mpid=578
579	Gerry	Sutcliffe	Lab	http://publicwhip.com/mp.php?mpid=579
580	Desmond	Swayne	Con	http://publicwhip.com/mp.php?mpid=580
581	John	Swinney	SNP	http://publicwhip.com/mp.php?mpid=581
582	Robert	Syms	Con	http://publicwhip.com/mp.php?mpid=582
583	Peter	Tapsell	Con	http://publicwhip.com/mp.php?mpid=583
584	Ann	Taylor	Lab	http://publicwhip.com/mp.php?mpid=584
585	Dari	Taylor	Lab	http://publicwhip.com/mp.php?mpid=585
586	David	Taylor	Lab	http://publicwhip.com/mp.php?mpid=586
587	Ian	Taylor	Con	http://publicwhip.com/mp.php?mpid=587
588	John	Taylor	Con	http://publicwhip.com/mp.php?mpid=588
589	John D	Taylor	UUP	http://publicwhip.com/mp.php?mpid=589
590	Matthew	Taylor	LDem	http://publicwhip.com/mp.php?mpid=590
591	Teddy	Taylor	Con	http://publicwhip.com/mp.php?mpid=591
592	Peter	Temple-Morris	Con	http://publicwhip.com/mp.php?mpid=592
664	Peter	Temple-Morris	Ind Con	http://publicwhip.com/mp.php?mpid=664
665	Peter	Temple-Morris	Lab	http://publicwhip.com/mp.php?mpid=665
593	Gareth	Thomas	Lab	http://publicwhip.com/mp.php?mpid=593
594	Gareth	Thomas	Lab	http://publicwhip.com/mp.php?mpid=594
675	Simon	Thomas	PC	http://publicwhip.com/mp.php?mpid=675
595	William	Thompson	UUP	http://publicwhip.com/mp.php?mpid=595
596	Stephen	Timms	Lab	http://publicwhip.com/mp.php?mpid=596
597	Paddy	Tipping	Lab	http://publicwhip.com/mp.php?mpid=597
598	Mark	Todd	Lab	http://publicwhip.com/mp.php?mpid=598
599	Jenny	Tonge	LDem	http://publicwhip.com/mp.php?mpid=599
600	Don	Touhig	Lab	http://publicwhip.com/mp.php?mpid=600
601	John	Townend	Con	http://publicwhip.com/mp.php?mpid=601
602	David	Tredinnick	Con	http://publicwhip.com/mp.php?mpid=602
603	Michael	Trend	Con	http://publicwhip.com/mp.php?mpid=603
604	Jon	Trickett	Lab	http://publicwhip.com/mp.php?mpid=604
605	David	Trimble	UUP	http://publicwhip.com/mp.php?mpid=605
606	Paul	Truswell	Lab	http://publicwhip.com/mp.php?mpid=606
607	Dennis	Turner	Lab	http://publicwhip.com/mp.php?mpid=607
608	Desmond	Turner	Lab	http://publicwhip.com/mp.php?mpid=608
609	George	Turner	Lab	http://publicwhip.com/mp.php?mpid=609
672	Neil	Turner	Lab	http://publicwhip.com/mp.php?mpid=672
610	Derek	Twigg	Lab	http://publicwhip.com/mp.php?mpid=610
611	Stephen	Twigg	Lab	http://publicwhip.com/mp.php?mpid=611
612	Paul	Tyler	LDem	http://publicwhip.com/mp.php?mpid=612
671	Bill	Tynan	Lab	http://publicwhip.com/mp.php?mpid=671
613	Andrew	Tyrie	Con	http://publicwhip.com/mp.php?mpid=613
614	Keith	Vaz	Lab	http://publicwhip.com/mp.php?mpid=614
615	Peter	Viggers	Con	http://publicwhip.com/mp.php?mpid=615
616	Rudi	Vis	Lab	http://publicwhip.com/mp.php?mpid=616
617	Cecil	Walker	UUP	http://publicwhip.com/mp.php?mpid=617
618	Jim	Wallace	LDem	http://publicwhip.com/mp.php?mpid=618
619	Joan	Walley	Lab	http://publicwhip.com/mp.php?mpid=619
620	Robert	Walter	Con	http://publicwhip.com/mp.php?mpid=620
621	Claire	Ward	Lab	http://publicwhip.com/mp.php?mpid=621
622	Charles	Wardle	Con	http://publicwhip.com/mp.php?mpid=622
623	Robert	Wareing	Lab	http://publicwhip.com/mp.php?mpid=623
624	Nigel	Waterson	Con	http://publicwhip.com/mp.php?mpid=624
625	Dave	Watts	Lab	http://publicwhip.com/mp.php?mpid=625
626	Steve	Webb	LDem	http://publicwhip.com/mp.php?mpid=626
627	Bowen	Wells	Con	http://publicwhip.com/mp.php?mpid=627
628	Andrew	Welsh	SNP	http://publicwhip.com/mp.php?mpid=628
629	Brian	White	Lab	http://publicwhip.com/mp.php?mpid=629
630	Alan	Whitehead	Lab	http://publicwhip.com/mp.php?mpid=630
631	Ray	Whitney	Con	http://publicwhip.com/mp.php?mpid=631
632	John	Whittingdale	Con	http://publicwhip.com/mp.php?mpid=632
633	Malcolm	Wicks	Lab	http://publicwhip.com/mp.php?mpid=633
634	Ann	Widdecombe	Con	http://publicwhip.com/mp.php?mpid=634
635	Dafydd	Wigley	PC	http://publicwhip.com/mp.php?mpid=635
636	John	Wilkinson	Con	http://publicwhip.com/mp.php?mpid=636
637	David	Willetts	Con	http://publicwhip.com/mp.php?mpid=637
638	Alan	Williams	Lab	http://publicwhip.com/mp.php?mpid=638
639	Alan	Williams	Lab	http://publicwhip.com/mp.php?mpid=639
640	Betty	Williams	Lab	http://publicwhip.com/mp.php?mpid=640
641	Phil	Willis	LDem	http://publicwhip.com/mp.php?mpid=641
642	Michael	Wills	Lab	http://publicwhip.com/mp.php?mpid=642
643	David	Wilshire	Con	http://publicwhip.com/mp.php?mpid=643
644	Brian	Wilson	Lab	http://publicwhip.com/mp.php?mpid=644
645	David	Winnick	Lab	http://publicwhip.com/mp.php?mpid=645
646	Ann	Winterton	Con	http://publicwhip.com/mp.php?mpid=646
647	Nicholas	Winterton	Con	http://publicwhip.com/mp.php?mpid=647
648	Rosie	Winterton	Lab	http://publicwhip.com/mp.php?mpid=648
649	Audrey	Wise	Lab	http://publicwhip.com/mp.php?mpid=649
650	Mike	Wood	Lab	http://publicwhip.com/mp.php?mpid=650
651	Shaun	Woodward	Con	http://publicwhip.com/mp.php?mpid=651
674	Shaun	Woodward	Lab	http://publicwhip.com/mp.php?mpid=674
652	Phil	Woolas	Lab	http://publicwhip.com/mp.php?mpid=652
653	Tony	Worthington	Lab	http://publicwhip.com/mp.php?mpid=653
654	Jimmy	Wray	Lab	http://publicwhip.com/mp.php?mpid=654
655	Anthony D	Wright	Lab	http://publicwhip.com/mp.php?mpid=655
656	Tony	Wright	Lab	http://publicwhip.com/mp.php?mpid=656
657	Derek	Wyatt	Lab	http://publicwhip.com/mp.php?mpid=657
658	Tim	Yeo	Con	http://publicwhip.com/mp.php?mpid=658
659	George	Young	Con	http://publicwhip.com/mp.php?mpid=659




