file: votematrix-2001.csv covering commons parliament 2001
file created: Sat Feb  9 11:29:58 2013by http://www.publicwhip.org.uk/
672 mps
1246 divisions



Data Values
      missing: -9
      tellaye: 1
      aye: 2
      both: 3
      no: 4
      tellno: 5



Variables match to MP names as mpidXXX where XXX is the mpid number below

mpid	firstname	surname	party	PublicWhip URL
1057	Ian	Lucas	Lab	http://publicwhip.com/mp.php?mpid=1057
1058	Peter	Luff	Con	http://publicwhip.com/mp.php?mpid=1058
1059	Iain	Luke	Lab	http://publicwhip.com/mp.php?mpid=1059
1060	John	Lyons	Lab	http://publicwhip.com/mp.php?mpid=1060
1066	Calum	MacDonald	Lab	http://publicwhip.com/mp.php?mpid=1066
1068	John	MacDougall	Lab	http://publicwhip.com/mp.php?mpid=1068
1075	Andrew	MacKay	Con	http://publicwhip.com/mp.php?mpid=1075
1078	Andrew	MacKinlay	Lab	http://publicwhip.com/mp.php?mpid=1078
1079	David	Maclean	Con	http://publicwhip.com/mp.php?mpid=1079
1083	Denis	MacShane	Lab	http://publicwhip.com/mp.php?mpid=1083
1084	Fiona	Mactaggart	Lab	http://publicwhip.com/mp.php?mpid=1084
1087	Khalid	Mahmood	Lab	http://publicwhip.com/mp.php?mpid=1087
1088	Alice	Mahon	Lab	http://publicwhip.com/mp.php?mpid=1088
1089	Humfrey	Malins	Con	http://publicwhip.com/mp.php?mpid=1089
1090	Judy	Mallaber	Lab	http://publicwhip.com/mp.php?mpid=1090
1091	Seamus	Mallon	SDLP	http://publicwhip.com/mp.php?mpid=1091
1092	Peter	Mandelson	Lab	http://publicwhip.com/mp.php?mpid=1092
1093	John	Mann	Lab	http://publicwhip.com/mp.php?mpid=1093
1094	John	Maples	Con	http://publicwhip.com/mp.php?mpid=1094
1095	Rob	Marris	Lab	http://publicwhip.com/mp.php?mpid=1095
1096	Gordon	Marsden	Lab	http://publicwhip.com/mp.php?mpid=1096
1097	Paul	Marsden	Lab	http://publicwhip.com/mp.php?mpid=1097
1348	Paul	Marsden	LDem	http://publicwhip.com/mp.php?mpid=1348
1098	David	Marshall	Lab	http://publicwhip.com/mp.php?mpid=1098
1099	Jim	Marshall	Lab	http://publicwhip.com/mp.php?mpid=1099
1100	Robert	Marshall-Andrews	Lab	http://publicwhip.com/mp.php?mpid=1100
1102	Eric	Martlew	Lab	http://publicwhip.com/mp.php?mpid=1102
1103	Michael	Mates	Con	http://publicwhip.com/mp.php?mpid=1103
1104	Francis	Maude	Con	http://publicwhip.com/mp.php?mpid=1104
1105	Brian	Mawhinney	Con	http://publicwhip.com/mp.php?mpid=1105
1106	Theresa	May	Con	http://publicwhip.com/mp.php?mpid=1106
1061	Thomas	McAvoy	Lab	http://publicwhip.com/mp.php?mpid=1061
1062	Stephen	McCabe	Lab	http://publicwhip.com/mp.php?mpid=1062
1063	Chris	McCafferty	Lab	http://publicwhip.com/mp.php?mpid=1063
1064	Ian	McCartney	Lab	http://publicwhip.com/mp.php?mpid=1064
1065	Siobhain	McDonagh	Lab	http://publicwhip.com/mp.php?mpid=1065
1067	John	McDonnell	Lab	http://publicwhip.com/mp.php?mpid=1067
1069	John	McFall	Lab	http://publicwhip.com/mp.php?mpid=1069
1070	Eddie	McGrady	SDLP	http://publicwhip.com/mp.php?mpid=1070
1072	Anne	McGuire	Lab	http://publicwhip.com/mp.php?mpid=1072
1073	Anne	McIntosh	Con	http://publicwhip.com/mp.php?mpid=1073
1074	Shona	McIsaac	Lab	http://publicwhip.com/mp.php?mpid=1074
1076	Ann	McKechin	Lab	http://publicwhip.com/mp.php?mpid=1076
1077	Rosemary	McKenna	Lab	http://publicwhip.com/mp.php?mpid=1077
1080	Patrick	McLoughlin	Con	http://publicwhip.com/mp.php?mpid=1080
1081	Kevin	McNamara	Lab	http://publicwhip.com/mp.php?mpid=1081
1082	Tony	McNulty	Lab	http://publicwhip.com/mp.php?mpid=1082
1085	Tony	McWalter	Lab	http://publicwhip.com/mp.php?mpid=1085
1086	John	McWilliam	Lab	http://publicwhip.com/mp.php?mpid=1086
1107	Michael	Meacher	Lab	http://publicwhip.com/mp.php?mpid=1107
1108	Alan	Meale	Lab	http://publicwhip.com/mp.php?mpid=1108
1109	Patrick	Mercer	Con	http://publicwhip.com/mp.php?mpid=1109
1110	Gillian	Merron	Lab	http://publicwhip.com/mp.php?mpid=1110
1111	Alun	Michael	Lab	http://publicwhip.com/mp.php?mpid=1111
1112	Alan	Milburn	Lab	http://publicwhip.com/mp.php?mpid=1112
1113	David	Miliband	Lab	http://publicwhip.com/mp.php?mpid=1113
1114	Andrew	Miller	Lab	http://publicwhip.com/mp.php?mpid=1114
1115	Andrew	Mitchell	Con	http://publicwhip.com/mp.php?mpid=1115
1116	Austin	Mitchell	Lab	http://publicwhip.com/mp.php?mpid=1116
1117	Laura	Moffatt	Lab	http://publicwhip.com/mp.php?mpid=1117
1346	Chris	Mole	Lab	http://publicwhip.com/mp.php?mpid=1346
1118	Lewis	Moonie	Lab	http://publicwhip.com/mp.php?mpid=1118
1119	Michael	Moore	LDem	http://publicwhip.com/mp.php?mpid=1119
1120	Margaret	Moran	Lab	http://publicwhip.com/mp.php?mpid=1120
1121	Julie	Morgan	Lab	http://publicwhip.com/mp.php?mpid=1121
1122	Elliot	Morley	Lab	http://publicwhip.com/mp.php?mpid=1122
1123	Estelle	Morris	Lab	http://publicwhip.com/mp.php?mpid=1123
1124	Malcolm	Moss	Con	http://publicwhip.com/mp.php?mpid=1124
1125	Kali	Mountford	Lab	http://publicwhip.com/mp.php?mpid=1125
1126	George	Mudie	Lab	http://publicwhip.com/mp.php?mpid=1126
1127	Chris	Mullin	Lab	http://publicwhip.com/mp.php?mpid=1127
1128	Meg	Munn	Lab	http://publicwhip.com/mp.php?mpid=1128
1129	Denis	Murphy	Lab	http://publicwhip.com/mp.php?mpid=1129
1130	Jim	Murphy	Lab	http://publicwhip.com/mp.php?mpid=1130
1131	Paul	Murphy	Lab	http://publicwhip.com/mp.php?mpid=1131
1132	Andrew	Murrison	Con	http://publicwhip.com/mp.php?mpid=1132
1133	Doug	Naysmith	Lab	http://publicwhip.com/mp.php?mpid=1133
1134	Archie	Norman	Con	http://publicwhip.com/mp.php?mpid=1134
1135	Dan	Norris	Lab	http://publicwhip.com/mp.php?mpid=1135
1137	Bill	O&#39;Brien	Lab	http://publicwhip.com/mp.php?mpid=1137
1138	Mike	O&#39;Brien	Lab	http://publicwhip.com/mp.php?mpid=1138
1139	Stephen	O&#39;Brien	Con	http://publicwhip.com/mp.php?mpid=1139
1140	Edward	O&#39;Hara	Lab	http://publicwhip.com/mp.php?mpid=1140
1142	Martin	O&#39;Neill	Lab	http://publicwhip.com/mp.php?mpid=1142
1136	Mark	Oaten	LDem	http://publicwhip.com/mp.php?mpid=1136
1141	Bill	Olner	Lab	http://publicwhip.com/mp.php?mpid=1141
1144	Diana	Organ	Lab	http://publicwhip.com/mp.php?mpid=1144
1145	George	Osborne	Con	http://publicwhip.com/mp.php?mpid=1145
1146	Sandra	Osborne	Lab	http://publicwhip.com/mp.php?mpid=1146
1147	Richard	Ottaway	Con	http://publicwhip.com/mp.php?mpid=1147
1148	Albert	Owen	Lab	http://publicwhip.com/mp.php?mpid=1148
1149	Richard	Page	Con	http://publicwhip.com/mp.php?mpid=1149
1150	James	Paice	Con	http://publicwhip.com/mp.php?mpid=1150
1151	Ian	Paisley	DUP	http://publicwhip.com/mp.php?mpid=1151
1152	Nick	Palmer	Lab	http://publicwhip.com/mp.php?mpid=1152
1153	Owen	Paterson	Con	http://publicwhip.com/mp.php?mpid=1153
1154	Ian	Pearson	Lab	http://publicwhip.com/mp.php?mpid=1154
1155	Linda	Perham	Lab	http://publicwhip.com/mp.php?mpid=1155
1156	Anne	Picking	Lab	http://publicwhip.com/mp.php?mpid=1156
1157	Eric	Pickles	Con	http://publicwhip.com/mp.php?mpid=1157
1158	Colin	Pickthall	Lab	http://publicwhip.com/mp.php?mpid=1158
1159	Peter	Pike	Lab	http://publicwhip.com/mp.php?mpid=1159
1160	James	Plaskitt	Lab	http://publicwhip.com/mp.php?mpid=1160
1161	Kerry	Pollard	Lab	http://publicwhip.com/mp.php?mpid=1161
1162	Chris	Pond	Lab	http://publicwhip.com/mp.php?mpid=1162
1163	Greg	Pope	Lab	http://publicwhip.com/mp.php?mpid=1163
1164	Michael	Portillo	Con	http://publicwhip.com/mp.php?mpid=1164
1165	Stephen	Pound	Lab	http://publicwhip.com/mp.php?mpid=1165
1166	Raymond	Powell	Lab	http://publicwhip.com/mp.php?mpid=1166
1167	Bridget	Prentice	Lab	http://publicwhip.com/mp.php?mpid=1167
1168	Gordon	Prentice	Lab	http://publicwhip.com/mp.php?mpid=1168
1169	John	Prescott	Lab	http://publicwhip.com/mp.php?mpid=1169
1170	Adam	Price	PC	http://publicwhip.com/mp.php?mpid=1170
1171	Dawn	Primarolo	Lab	http://publicwhip.com/mp.php?mpid=1171
1172	Mark	Prisk	Con	http://publicwhip.com/mp.php?mpid=1172
1173	Gwyn	Prosser	Lab	http://publicwhip.com/mp.php?mpid=1173
1174	John	Pugh	LDem	http://publicwhip.com/mp.php?mpid=1174
1175	Ken	Purchase	Lab	http://publicwhip.com/mp.php?mpid=1175
1176	James	Purnell	Lab	http://publicwhip.com/mp.php?mpid=1176
1177	Joyce	Quin	Lab	http://publicwhip.com/mp.php?mpid=1177
1178	Lawrie	Quinn	Lab	http://publicwhip.com/mp.php?mpid=1178
1179	Bill	Rammell	Lab	http://publicwhip.com/mp.php?mpid=1179
1180	John	Randall	Con	http://publicwhip.com/mp.php?mpid=1180
1181	Syd	Rapson	Lab	http://publicwhip.com/mp.php?mpid=1181
1182	Nick	Raynsford	Lab	http://publicwhip.com/mp.php?mpid=1182
1183	John	Redwood	Con	http://publicwhip.com/mp.php?mpid=1183
1184	Andy	Reed	Lab	http://publicwhip.com/mp.php?mpid=1184
1185	Alan	Reid	LDem	http://publicwhip.com/mp.php?mpid=1185
1186	John	Reid	Lab	http://publicwhip.com/mp.php?mpid=1186
1187	David	Rendel	LDem	http://publicwhip.com/mp.php?mpid=1187
1188	Andrew	Robathan	Con	http://publicwhip.com/mp.php?mpid=1188
1189	Angus	Robertson	SNP	http://publicwhip.com/mp.php?mpid=1189
1190	Hugh	Robertson	Con	http://publicwhip.com/mp.php?mpid=1190
1191	John	Robertson	Lab	http://publicwhip.com/mp.php?mpid=1191
1192	Laurence	Robertson	Con	http://publicwhip.com/mp.php?mpid=1192
1193	Geoffrey	Robinson	Lab	http://publicwhip.com/mp.php?mpid=1193
1194	Iris	Robinson	DUP	http://publicwhip.com/mp.php?mpid=1194
1195	Peter	Robinson	DUP	http://publicwhip.com/mp.php?mpid=1195
1196	Barbara	Roche	Lab	http://publicwhip.com/mp.php?mpid=1196
1197	Marion	Roe	Con	http://publicwhip.com/mp.php?mpid=1197
1198	Terry	Rooney	Lab	http://publicwhip.com/mp.php?mpid=1198
1199	Andrew	Rosindell	Con	http://publicwhip.com/mp.php?mpid=1199
1200	Ernie	Ross	Lab	http://publicwhip.com/mp.php?mpid=1200
1201	Frank	Roy	Lab	http://publicwhip.com/mp.php?mpid=1201
1202	Chris	Ruane	Lab	http://publicwhip.com/mp.php?mpid=1202
1203	Joan	Ruddock	Lab	http://publicwhip.com/mp.php?mpid=1203
1204	David	Ruffley	Con	http://publicwhip.com/mp.php?mpid=1204
1205	Bob	Russell	LDem	http://publicwhip.com/mp.php?mpid=1205
1206	Christine	Russell	Lab	http://publicwhip.com/mp.php?mpid=1206
1207	Joan	Ryan	Lab	http://publicwhip.com/mp.php?mpid=1207
1208	Alex	Salmond	SNP	http://publicwhip.com/mp.php?mpid=1208
1209	Martin	Salter	Lab	http://publicwhip.com/mp.php?mpid=1209
1210	Adrian	Sanders	LDem	http://publicwhip.com/mp.php?mpid=1210
1211	Mohammad	Sarwar	Lab	http://publicwhip.com/mp.php?mpid=1211
1212	Malcolm	Savidge	Lab	http://publicwhip.com/mp.php?mpid=1212
1213	Phil	Sawford	Lab	http://publicwhip.com/mp.php?mpid=1213
1214	Jonathan	Sayeed	Con	http://publicwhip.com/mp.php?mpid=1214
1365	Jonathan	Sayeed	Ind	http://publicwhip.com/mp.php?mpid=1365
1215	Brian	Sedgemore	Lab	http://publicwhip.com/mp.php?mpid=1215
1216	Andrew	Selous	Con	http://publicwhip.com/mp.php?mpid=1216
1217	Jonathan R	Shaw	Lab	http://publicwhip.com/mp.php?mpid=1217
1218	Barry	Sheerman	Lab	http://publicwhip.com/mp.php?mpid=1218
1219	Gillian	Shephard	Con	http://publicwhip.com/mp.php?mpid=1219
1220	Richard	Shepherd	Con	http://publicwhip.com/mp.php?mpid=1220
1221	Jim	Sheridan	Lab	http://publicwhip.com/mp.php?mpid=1221
1222	Debra	Shipley	Lab	http://publicwhip.com/mp.php?mpid=1222
1223	Clare	Short	Lab	http://publicwhip.com/mp.php?mpid=1223
1224	Mark	Simmonds	Con	http://publicwhip.com/mp.php?mpid=1224
1225	Si&ocirc;n	Simon	Lab	http://publicwhip.com/mp.php?mpid=1225
1226	Alan	Simpson	Lab	http://publicwhip.com/mp.php?mpid=1226
1227	Keith	Simpson	Con	http://publicwhip.com/mp.php?mpid=1227
1228	Marsha	Singh	Lab	http://publicwhip.com/mp.php?mpid=1228
1229	Dennis	Skinner	Lab	http://publicwhip.com/mp.php?mpid=1229
1230	Andrew	Smith	Lab	http://publicwhip.com/mp.php?mpid=1230
1231	Angela	Smith	Lab	http://publicwhip.com/mp.php?mpid=1231
1232	Chris	Smith	Lab	http://publicwhip.com/mp.php?mpid=1232
1233	Geraldine	Smith	Lab	http://publicwhip.com/mp.php?mpid=1233
1234	Jacqui	Smith	Lab	http://publicwhip.com/mp.php?mpid=1234
1235	John	Smith	Lab	http://publicwhip.com/mp.php?mpid=1235
1236	Llew	Smith	Lab	http://publicwhip.com/mp.php?mpid=1236
1237	Robert	Smith	LDem	http://publicwhip.com/mp.php?mpid=1237
1238	Martin	Smyth	UUP	http://publicwhip.com/mp.php?mpid=1238
1353	Martin	Smyth	Ind UU	http://publicwhip.com/mp.php?mpid=1353
1357	Martin	Smyth	UUP	http://publicwhip.com/mp.php?mpid=1357
1239	Nicholas	Soames	Con	http://publicwhip.com/mp.php?mpid=1239
1240	Clive	Soley	Lab	http://publicwhip.com/mp.php?mpid=1240
1241	Helen	Southworth	Lab	http://publicwhip.com/mp.php?mpid=1241
1242	John	Spellar	Lab	http://publicwhip.com/mp.php?mpid=1242
1243	Caroline	Spelman	Con	http://publicwhip.com/mp.php?mpid=1243
1244	Michael	Spicer	Con	http://publicwhip.com/mp.php?mpid=1244
1245	Bob	Spink	Con	http://publicwhip.com/mp.php?mpid=1245
1246	Richard	Spring	Con	http://publicwhip.com/mp.php?mpid=1246
1247	Rachel	Squire	Lab	http://publicwhip.com/mp.php?mpid=1247
1248	John	Stanley	Con	http://publicwhip.com/mp.php?mpid=1248
1249	Phyllis	Starkey	Lab	http://publicwhip.com/mp.php?mpid=1249
1250	Anthony	Steen	Con	http://publicwhip.com/mp.php?mpid=1250
1251	Gerry	Steinberg	Lab	http://publicwhip.com/mp.php?mpid=1251
1252	George	Stevenson	Lab	http://publicwhip.com/mp.php?mpid=1252
1253	David	Stewart	Lab	http://publicwhip.com/mp.php?mpid=1253
1254	Ian	Stewart	Lab	http://publicwhip.com/mp.php?mpid=1254
1255	Paul	Stinchcombe	Lab	http://publicwhip.com/mp.php?mpid=1255
1256	Howard	Stoate	Lab	http://publicwhip.com/mp.php?mpid=1256
1257	Gavin	Strang	Lab	http://publicwhip.com/mp.php?mpid=1257
1258	Jack	Straw	Lab	http://publicwhip.com/mp.php?mpid=1258
1259	Gary	Streeter	Con	http://publicwhip.com/mp.php?mpid=1259
1260	Graham	Stringer	Lab	http://publicwhip.com/mp.php?mpid=1260
1261	Gisela	Stuart	Lab	http://publicwhip.com/mp.php?mpid=1261
1262	Andrew	Stunell	LDem	http://publicwhip.com/mp.php?mpid=1262
1263	Gerry	Sutcliffe	Lab	http://publicwhip.com/mp.php?mpid=1263
1264	Desmond	Swayne	Con	http://publicwhip.com/mp.php?mpid=1264
1265	Hugo	Swire	Con	http://publicwhip.com/mp.php?mpid=1265
1266	Robert	Syms	Con	http://publicwhip.com/mp.php?mpid=1266
1267	Mark	Tami	Lab	http://publicwhip.com/mp.php?mpid=1267
1268	Peter	Tapsell	Con	http://publicwhip.com/mp.php?mpid=1268
1269	Ann	Taylor	Lab	http://publicwhip.com/mp.php?mpid=1269
1270	Dari	Taylor	Lab	http://publicwhip.com/mp.php?mpid=1270
1271	David	Taylor	Lab	http://publicwhip.com/mp.php?mpid=1271
1272	Ian	Taylor	Con	http://publicwhip.com/mp.php?mpid=1272
1273	John	Taylor	Con	http://publicwhip.com/mp.php?mpid=1273
1274	Matthew	Taylor	LDem	http://publicwhip.com/mp.php?mpid=1274
1275	Richard	Taylor	Ind	http://publicwhip.com/mp.php?mpid=1275
1276	Teddy	Taylor	Con	http://publicwhip.com/mp.php?mpid=1276
1350	Sarah	Teather	LDem	http://publicwhip.com/mp.php?mpid=1350
1277	Gareth	Thomas	Lab	http://publicwhip.com/mp.php?mpid=1277
1278	Gareth	Thomas	Lab	http://publicwhip.com/mp.php?mpid=1278
1279	Simon	Thomas	PC	http://publicwhip.com/mp.php?mpid=1279
1280	John	Thurso	LDem	http://publicwhip.com/mp.php?mpid=1280
1281	Stephen	Timms	Lab	http://publicwhip.com/mp.php?mpid=1281
1282	Paddy	Tipping	Lab	http://publicwhip.com/mp.php?mpid=1282
1283	Mark	Todd	Lab	http://publicwhip.com/mp.php?mpid=1283
1284	Jenny	Tonge	LDem	http://publicwhip.com/mp.php?mpid=1284
1285	Don	Touhig	Lab	http://publicwhip.com/mp.php?mpid=1285
1286	David	Tredinnick	Con	http://publicwhip.com/mp.php?mpid=1286
1287	Michael	Trend	Con	http://publicwhip.com/mp.php?mpid=1287
1288	Jon	Trickett	Lab	http://publicwhip.com/mp.php?mpid=1288
1289	David	Trimble	UUP	http://publicwhip.com/mp.php?mpid=1289
1290	Paul	Truswell	Lab	http://publicwhip.com/mp.php?mpid=1290
1291	Andrew	Turner	Con	http://publicwhip.com/mp.php?mpid=1291
1292	Dennis	Turner	Lab	http://publicwhip.com/mp.php?mpid=1292
1293	Desmond	Turner	Lab	http://publicwhip.com/mp.php?mpid=1293
1294	Neil	Turner	Lab	http://publicwhip.com/mp.php?mpid=1294
1295	Derek	Twigg	Lab	http://publicwhip.com/mp.php?mpid=1295
1296	Stephen	Twigg	Lab	http://publicwhip.com/mp.php?mpid=1296
1297	Paul	Tyler	LDem	http://publicwhip.com/mp.php?mpid=1297
1298	Bill	Tynan	Lab	http://publicwhip.com/mp.php?mpid=1298
1299	Andrew	Tyrie	Con	http://publicwhip.com/mp.php?mpid=1299
1300	Keith	Vaz	Lab	http://publicwhip.com/mp.php?mpid=1300
1301	Peter	Viggers	Con	http://publicwhip.com/mp.php?mpid=1301
1302	Rudi	Vis	Lab	http://publicwhip.com/mp.php?mpid=1302
1303	Joan	Walley	Lab	http://publicwhip.com/mp.php?mpid=1303
1304	Robert	Walter	Con	http://publicwhip.com/mp.php?mpid=1304
1305	Claire	Ward	Lab	http://publicwhip.com/mp.php?mpid=1305
1306	Robert	Wareing	Lab	http://publicwhip.com/mp.php?mpid=1306
1307	Nigel	Waterson	Con	http://publicwhip.com/mp.php?mpid=1307
1308	Angela	Watkinson	Con	http://publicwhip.com/mp.php?mpid=1308
1309	Tom	Watson	Lab	http://publicwhip.com/mp.php?mpid=1309
1310	Dave	Watts	Lab	http://publicwhip.com/mp.php?mpid=1310
1311	Steve	Webb	LDem	http://publicwhip.com/mp.php?mpid=1311
1312	Michael	Weir	SNP	http://publicwhip.com/mp.php?mpid=1312
1313	Brian	White	Lab	http://publicwhip.com/mp.php?mpid=1313
1314	Alan	Whitehead	Lab	http://publicwhip.com/mp.php?mpid=1314
1315	John	Whittingdale	Con	http://publicwhip.com/mp.php?mpid=1315
1316	Malcolm	Wicks	Lab	http://publicwhip.com/mp.php?mpid=1316
1317	Ann	Widdecombe	Con	http://publicwhip.com/mp.php?mpid=1317
1318	Bill	Wiggin	Con	http://publicwhip.com/mp.php?mpid=1318
1319	John	Wilkinson	Con	http://publicwhip.com/mp.php?mpid=1319
1320	David	Willetts	Con	http://publicwhip.com/mp.php?mpid=1320
1321	Alan	Williams	Lab	http://publicwhip.com/mp.php?mpid=1321
1322	Betty	Williams	Lab	http://publicwhip.com/mp.php?mpid=1322
1323	Hywel	Williams	PC	http://publicwhip.com/mp.php?mpid=1323
1324	Roger	Williams	LDem	http://publicwhip.com/mp.php?mpid=1324
1325	Phil	Willis	LDem	http://publicwhip.com/mp.php?mpid=1325
1326	Michael	Wills	Lab	http://publicwhip.com/mp.php?mpid=1326
1327	David	Wilshire	Con	http://publicwhip.com/mp.php?mpid=1327
1328	Brian	Wilson	Lab	http://publicwhip.com/mp.php?mpid=1328
1329	David	Winnick	Lab	http://publicwhip.com/mp.php?mpid=1329
1330	Ann	Winterton	Con	http://publicwhip.com/mp.php?mpid=1330
1358	Ann	Winterton	Ind Con	http://publicwhip.com/mp.php?mpid=1358
1359	Ann	Winterton	Con	http://publicwhip.com/mp.php?mpid=1359
1331	Nicholas	Winterton	Con	http://publicwhip.com/mp.php?mpid=1331
1332	Rosie	Winterton	Lab	http://publicwhip.com/mp.php?mpid=1332
1333	Pete	Wishart	SNP	http://publicwhip.com/mp.php?mpid=1333
1334	Mike	Wood	Lab	http://publicwhip.com/mp.php?mpid=1334
1335	Shaun	Woodward	Lab	http://publicwhip.com/mp.php?mpid=1335
1336	Phil	Woolas	Lab	http://publicwhip.com/mp.php?mpid=1336
1337	Tony	Worthington	Lab	http://publicwhip.com/mp.php?mpid=1337
1338	Jimmy	Wray	Lab	http://publicwhip.com/mp.php?mpid=1338
1339	Anthony D	Wright	Lab	http://publicwhip.com/mp.php?mpid=1339
1340	David	Wright	Lab	http://publicwhip.com/mp.php?mpid=1340
1362	Iain	Wright	Lab	http://publicwhip.com/mp.php?mpid=1362
1341	Tony	Wright	Lab	http://publicwhip.com/mp.php?mpid=1341
1342	Derek	Wyatt	Lab	http://publicwhip.com/mp.php?mpid=1342
1343	Tim	Yeo	Con	http://publicwhip.com/mp.php?mpid=1343
1344	George	Young	Con	http://publicwhip.com/mp.php?mpid=1344
1345	Richard	Younger-Ross	LDem	http://publicwhip.com/mp.php?mpid=1345




