file: votematrix-2010.csv covering commons parliament 2010
file created: Sat Feb  9 11:29:51 2013by http://www.publicwhip.org.uk/
656 mps
701 divisions



Data Values
      missing: -9
      tellaye: 1
      aye: 2
      both: 3
      no: 4
      tellno: 5



Variables match to MP names as mpidXXX where XXX is the mpid number below

mpid	firstname	surname	party	PublicWhip URL
40286	Brandon	Lewis	Con	http://publicwhip.com/mp.php?mpid=40286
40135	Ivan	Lewis	Lab	http://publicwhip.com/mp.php?mpid=40135
40415	Julian	Lewis	Con	http://publicwhip.com/mp.php?mpid=40415
40118	Ian	Liddell-Grainger	Con	http://publicwhip.com/mp.php?mpid=40118
40051	David	Lidington	Con	http://publicwhip.com/mp.php?mpid=40051
40318	Peter	Lilley	Con	http://publicwhip.com/mp.php?mpid=40318
40235	Stephen	Lloyd	LDem	http://publicwhip.com/mp.php?mpid=40235
40386	Tony	Lloyd	Lab	http://publicwhip.com/mp.php?mpid=40386
40218	Elfyn	Llwyd	PC	http://publicwhip.com/mp.php?mpid=40218
40068	Naomi	Long	Alliance	http://publicwhip.com/mp.php?mpid=40068
40260	Jack	Lopresti	Con	http://publicwhip.com/mp.php?mpid=40260
40666	Jonathan	Lord	Con	http://publicwhip.com/mp.php?mpid=40666
40233	Tim	Loughton	Con	http://publicwhip.com/mp.php?mpid=40233
40243	Andrew	Love	Lab	http://publicwhip.com/mp.php?mpid=40243
40121	Caroline	Lucas	Green	http://publicwhip.com/mp.php?mpid=40121
40675	Ian	Lucas	Lab	http://publicwhip.com/mp.php?mpid=40675
40399	Peter	Luff	Con	http://publicwhip.com/mp.php?mpid=40399
40495	Karen	Lumley	Con	http://publicwhip.com/mp.php?mpid=40495
40115	Mary	Macleod	Con	http://publicwhip.com/mp.php?mpid=40115
40413	Angus	MacNeil	SNP	http://publicwhip.com/mp.php?mpid=40413
40509	Denis	MacShane	Lab	http://publicwhip.com/mp.php?mpid=40509
40536	Fiona	Mactaggart	Lab	http://publicwhip.com/mp.php?mpid=40536
40086	Khalid	Mahmood	Lab	http://publicwhip.com/mp.php?mpid=40086
40084	Shabana	Mahmood	Lab	http://publicwhip.com/mp.php?mpid=40084
40568	Anne	Main	Con	http://publicwhip.com/mp.php?mpid=40568
40689	Seema	Malhotra	Lab	http://publicwhip.com/mp.php?mpid=40689
40061	John	Mann	Lab	http://publicwhip.com/mp.php?mpid=40061
40093	Gordon	Marsden	Lab	http://publicwhip.com/mp.php?mpid=40093
40322	Francis	Maude	Con	http://publicwhip.com/mp.php?mpid=40322
40382	Theresa	May	Con	http://publicwhip.com/mp.php?mpid=40382
40092	Paul	Maynard	Con	http://publicwhip.com/mp.php?mpid=40092
40087	Stephen	McCabe	Lab	http://publicwhip.com/mp.php?mpid=40087
40228	Michael	McCann	Lab	http://publicwhip.com/mp.php?mpid=40228
40122	Kerry	McCarthy	Lab	http://publicwhip.com/mp.php?mpid=40122
40181	Jason	McCartney	Con	http://publicwhip.com/mp.php?mpid=40181
40368	Karl	McCartney	Con	http://publicwhip.com/mp.php?mpid=40368
40193	Gregg	McClymont	Lab	http://publicwhip.com/mp.php?mpid=40193
40539	William	McCrea	DUP	http://publicwhip.com/mp.php?mpid=40539
40405	Siobhain	McDonagh	Lab	http://publicwhip.com/mp.php?mpid=40405
40695	Andrew	McDonald	Lab	http://publicwhip.com/mp.php?mpid=40695
40070	Alasdair	McDonnell	SDLP	http://publicwhip.com/mp.php?mpid=40070
40306	John	McDonnell	Lab	http://publicwhip.com/mp.php?mpid=40306
40669	Pat	McFadden	Lab	http://publicwhip.com/mp.php?mpid=40669
40662	Alison	McGovern	Lab	http://publicwhip.com/mp.php?mpid=40662
40216	Jim	McGovern	Lab	http://publicwhip.com/mp.php?mpid=40216
40577	Anne	McGuire	Lab	http://publicwhip.com/mp.php?mpid=40577
40605	Anne	McIntosh	Con	http://publicwhip.com/mp.php?mpid=40605
40273	Ann	McKechin	Lab	http://publicwhip.com/mp.php?mpid=40273
40688	Iain	McKenzie	Lab	http://publicwhip.com/mp.php?mpid=40688
40421	Catherine	McKinnell	Lab	http://publicwhip.com/mp.php?mpid=40421
40203	Patrick	McLoughlin	Con	http://publicwhip.com/mp.php?mpid=40203
40576	Stephen	McPartland	Con	http://publicwhip.com/mp.php?mpid=40576
40663	Esther	McVey	Con	http://publicwhip.com/mp.php?mpid=40663
40468	Michael	Meacher	Lab	http://publicwhip.com/mp.php?mpid=40468
40389	Alan	Meale	Lab	http://publicwhip.com/mp.php?mpid=40389
40268	Ian	Mearns	Lab	http://publicwhip.com/mp.php?mpid=40268
40184	Louise	Mensch	Con	http://publicwhip.com/mp.php?mpid=40184
40265	Mark	Menzies	Con	http://publicwhip.com/mp.php?mpid=40265
40417	Patrick	Mercer	Con	http://publicwhip.com/mp.php?mpid=40417
40540	Stephen	Metcalfe	Con	http://publicwhip.com/mp.php?mpid=40540
40147	Alun	Michael	Lab	http://publicwhip.com/mp.php?mpid=40147
40552	David	Miliband	Lab	http://publicwhip.com/mp.php?mpid=40552
40208	Edward	Miliband	Lab	http://publicwhip.com/mp.php?mpid=40208
40244	Andrew	Miller	Lab	http://publicwhip.com/mp.php?mpid=40244
40060	Maria	Miller	Con	http://publicwhip.com/mp.php?mpid=40060
40043	Nigel	Mills	Con	http://publicwhip.com/mp.php?mpid=40043
40288	Anne	Milton	Con	http://publicwhip.com/mp.php?mpid=40288
40595	Andrew	Mitchell	Con	http://publicwhip.com/mp.php?mpid=40595
40285	Austin	Mitchell	Lab	http://publicwhip.com/mp.php?mpid=40285
40117	Madeleine	Moon	Lab	http://publicwhip.com/mp.php?mpid=40117
40074	Michael	Moore	LDem	http://publicwhip.com/mp.php?mpid=40074
40485	Penny	Mordaunt	Con	http://publicwhip.com/mp.php?mpid=40485
40423	Jessica	Morden	Lab	http://publicwhip.com/mp.php?mpid=40423
40376	Nicky	Morgan	Con	http://publicwhip.com/mp.php?mpid=40376
40374	Graeme	Morrice	Lab	http://publicwhip.com/mp.php?mpid=40374
40426	Anne-Marie	Morris	Con	http://publicwhip.com/mp.php?mpid=40426
40410	David	Morris	Con	http://publicwhip.com/mp.php?mpid=40410
40222	Grahame	Morris	Lab	http://publicwhip.com/mp.php?mpid=40222
40291	James	Morris	Con	http://publicwhip.com/mp.php?mpid=40291
40173	Stephen	Mosley	Con	http://publicwhip.com/mp.php?mpid=40173
40634	David	Mowat	Con	http://publicwhip.com/mp.php?mpid=40634
40354	George	Mudie	Lab	http://publicwhip.com/mp.php?mpid=40354
40356	Greg	Mulholland	LDem	http://publicwhip.com/mp.php?mpid=40356
40214	David	Mundell	Con	http://publicwhip.com/mp.php?mpid=40214
40529	Meg	Munn	Lab	http://publicwhip.com/mp.php?mpid=40529
40642	Tessa	Munt	LDem	http://publicwhip.com/mp.php?mpid=40642
40231	Jim	Murphy	Lab	http://publicwhip.com/mp.php?mpid=40231
40612	Paul	Murphy	Lab	http://publicwhip.com/mp.php?mpid=40612
40240	Ian	Murray	Lab	http://publicwhip.com/mp.php?mpid=40240
40546	Sheryll	Murray	Con	http://publicwhip.com/mp.php?mpid=40546
40562	Andrew	Murrison	Con	http://publicwhip.com/mp.php?mpid=40562
40658	Lisa	Nandy	Lab	http://publicwhip.com/mp.php?mpid=40658
40038	Pamela	Nash	Lab	http://publicwhip.com/mp.php?mpid=40038
40127	Bob	Neill	Con	http://publicwhip.com/mp.php?mpid=40127
40111	Brooks	Newmark	Con	http://publicwhip.com/mp.php?mpid=40111
40616	Sarah	Newton	Con	http://publicwhip.com/mp.php?mpid=40616
40505	Caroline	Nokes	Con	http://publicwhip.com/mp.php?mpid=40505
40312	Jesse	Norman	Con	http://publicwhip.com/mp.php?mpid=40312
40134	David	Nuttall	Con	http://publicwhip.com/mp.php?mpid=40134
40237	Stephen	O&#39;Brien	Con	http://publicwhip.com/mp.php?mpid=40237
40230	Fiona	O&#39;Donnell	Lab	http://publicwhip.com/mp.php?mpid=40230
40310	Matthew	Offord	Con	http://publicwhip.com/mp.php?mpid=40310
40352	Eric	Ollerenshaw	Con	http://publicwhip.com/mp.php?mpid=40352
40419	Chi	Onwurah	Lab	http://publicwhip.com/mp.php?mpid=40419
40315	Guy	Opperman	Con	http://publicwhip.com/mp.php?mpid=40315
40599	George	Osborne	Con	http://publicwhip.com/mp.php?mpid=40599
40052	Sandra	Osborne	Lab	http://publicwhip.com/mp.php?mpid=40052
40192	Richard	Ottaway	Con	http://publicwhip.com/mp.php?mpid=40192
40681	Albert	Owen	Lab	http://publicwhip.com/mp.php?mpid=40681
40545	James	Paice	Con	http://publicwhip.com/mp.php?mpid=40545
40428	Ian	Paisley Jnr	DUP	http://publicwhip.com/mp.php?mpid=40428
40608	Neil	Parish	Con	http://publicwhip.com/mp.php?mpid=40608
40664	Priti	Patel	Con	http://publicwhip.com/mp.php?mpid=40664
40444	Owen	Paterson	Con	http://publicwhip.com/mp.php?mpid=40444
40510	Mark	Pawsey	Con	http://publicwhip.com/mp.php?mpid=40510
40252	Teresa	Pearce	Lab	http://publicwhip.com/mp.php?mpid=40252
40308	Michael	Penning	Con	http://publicwhip.com/mp.php?mpid=40308
40657	John	Penrose	Con	http://publicwhip.com/mp.php?mpid=40657
40119	Andrew	Percy	Con	http://publicwhip.com/mp.php?mpid=40119
40165	Toby	Perkins	Lab	http://publicwhip.com/mp.php?mpid=40165
40204	Claire	Perry	Con	http://publicwhip.com/mp.php?mpid=40204
40535	Stephen	Phillips	Con	http://publicwhip.com/mp.php?mpid=40535
40323	Bridget	Phillipson	Lab	http://publicwhip.com/mp.php?mpid=40323
40116	Eric	Pickles	Con	http://publicwhip.com/mp.php?mpid=40116
40598	Christopher	Pincher	Con	http://publicwhip.com/mp.php?mpid=40598
40156	Daniel	Poulter	Con	http://publicwhip.com/mp.php?mpid=40156
40220	Stephen	Pound	Lab	http://publicwhip.com/mp.php?mpid=40220
40691	Lucy	Powell	Lab	http://publicwhip.com/mp.php?mpid=40691
40124	Dawn	Primarolo	Lab	http://publicwhip.com/mp.php?mpid=40124
40313	Mark	Prisk	Con	http://publicwhip.com/mp.php?mpid=40313
40604	Mark	Pritchard	Con	http://publicwhip.com/mp.php?mpid=40604
40566	John	Pugh	LDem	http://publicwhip.com/mp.php?mpid=40566
40100	Yasmin	Qureshi	Lab	http://publicwhip.com/mp.php?mpid=40100
40253	Dominic	Raab	Con	http://publicwhip.com/mp.php?mpid=40253
40621	John	Randall	Con	http://publicwhip.com/mp.php?mpid=40621
40287	Nick	Raynsford	Lab	http://publicwhip.com/mp.php?mpid=40287
40502	Mark	Reckless	Con	http://publicwhip.com/mp.php?mpid=40502
40667	John	Redwood	Con	http://publicwhip.com/mp.php?mpid=40667
40183	Jamie	Reed	Lab	http://publicwhip.com/mp.php?mpid=40183
40696	Steve	Reed	Lab	http://publicwhip.com/mp.php?mpid=40696
40441	Jacob	Rees-Mogg	Con	http://publicwhip.com/mp.php?mpid=40441
40205	Simon	Reevell	Con	http://publicwhip.com/mp.php?mpid=40205
40357	Rachel	Reeves	Lab	http://publicwhip.com/mp.php?mpid=40357
40046	Alan	Reid	LDem	http://publicwhip.com/mp.php?mpid=40046
40668	Emma	Reynolds	Lab	http://publicwhip.com/mp.php?mpid=40668
40575	Jonathan	Reynolds	Lab	http://publicwhip.com/mp.php?mpid=40575
40340	Malcolm	Rifkind	Con	http://publicwhip.com/mp.php?mpid=40340
40292	Linda	Riordan	Lab	http://publicwhip.com/mp.php?mpid=40292
40544	Margaret	Ritchie	SDLP	http://publicwhip.com/mp.php?mpid=40544
40548	Andrew	Robathan	Con	http://publicwhip.com/mp.php?mpid=40548
40409	Angus	Robertson	SNP	http://publicwhip.com/mp.php?mpid=40409
40257	Hugh	Robertson	Con	http://publicwhip.com/mp.php?mpid=40257
40275	John	Robertson	Lab	http://publicwhip.com/mp.php?mpid=40275
40602	Laurence	Robertson	Con	http://publicwhip.com/mp.php?mpid=40602
40186	Geoffrey	Robinson	Lab	http://publicwhip.com/mp.php?mpid=40186
40430	Dan	Rogerson	LDem	http://publicwhip.com/mp.php?mpid=40430
40504	Andrew	Rosindell	Con	http://publicwhip.com/mp.php?mpid=40504
40371	Steve	Rotheram	Lab	http://publicwhip.com/mp.php?mpid=40371
40412	Frank	Roy	Lab	http://publicwhip.com/mp.php?mpid=40412
40278	Lindsay	Roy	Lab	http://publicwhip.com/mp.php?mpid=40278
40622	Chris	Ruane	Lab	http://publicwhip.com/mp.php?mpid=40622
40304	Amber	Rudd	Con	http://publicwhip.com/mp.php?mpid=40304
40365	Joan	Ruddock	Lab	http://publicwhip.com/mp.php?mpid=40365
40136	David	Ruffley	Con	http://publicwhip.com/mp.php?mpid=40136
40180	Bob	Russell	LDem	http://publicwhip.com/mp.php?mpid=40180
40381	David	Rutley	Con	http://publicwhip.com/mp.php?mpid=40381
40611	Adrian	Sanders	LDem	http://publicwhip.com/mp.php?mpid=40611
40556	Laura	Sandys	Con	http://publicwhip.com/mp.php?mpid=40556
40271	Anas	Sarwar	Lab	http://publicwhip.com/mp.php?mpid=40271
40693	Andy	Sawford	Lab	http://publicwhip.com/mp.php?mpid=40693
40328	Lee	Scott	Con	http://publicwhip.com/mp.php?mpid=40328
40480	Alison	Seabeck	Lab	http://publicwhip.com/mp.php?mpid=40480
40557	Andrew	Selous	Con	http://publicwhip.com/mp.php?mpid=40557
40586	Jim	Shannon	DUP	http://publicwhip.com/mp.php?mpid=40586
40643	Grant	Shapps	Con	http://publicwhip.com/mp.php?mpid=40643
40493	Alok	Sharma	Con	http://publicwhip.com/mp.php?mpid=40493
40221	Virendra	Sharma	Lab	http://publicwhip.com/mp.php?mpid=40221
40325	Barry	Sheerman	Lab	http://publicwhip.com/mp.php?mpid=40325
40245	Alec	Shelbrooke	Con	http://publicwhip.com/mp.php?mpid=40245
40040	Richard	Shepherd	Con	http://publicwhip.com/mp.php?mpid=40040
40473	Jim	Sheridan	Lab	http://publicwhip.com/mp.php?mpid=40473
40380	Gavin	Shuker	Lab	http://publicwhip.com/mp.php?mpid=40380
40103	Mark	Simmonds	Con	http://publicwhip.com/mp.php?mpid=40103
40620	David	Simpson	DUP	http://publicwhip.com/mp.php?mpid=40620
40126	Keith	Simpson	Con	http://publicwhip.com/mp.php?mpid=40126
40110	Marsha	Singh	Lab	http://publicwhip.com/mp.php?mpid=40110
40347	Chris	Skidmore	Con	http://publicwhip.com/mp.php?mpid=40347
40098	Dennis	Skinner	Lab	http://publicwhip.com/mp.php?mpid=40098
40295	Andy	Slaughter	Lab	http://publicwhip.com/mp.php?mpid=40295
40471	Andrew	Smith	Lab	http://publicwhip.com/mp.php?mpid=40471
40476	Angela	Smith	Lab	http://publicwhip.com/mp.php?mpid=40476
40458	Chloe	Smith	Con	http://publicwhip.com/mp.php?mpid=40458
40188	Henry	Smith	Con	http://publicwhip.com/mp.php?mpid=40188
40534	Julian	Smith	Con	http://publicwhip.com/mp.php?mpid=40534
40094	Nick	Smith	Lab	http://publicwhip.com/mp.php?mpid=40094
40482	Owen	Smith	Lab	http://publicwhip.com/mp.php?mpid=40482
40645	Robert	Smith	LDem	http://publicwhip.com/mp.php?mpid=40645
40397	Nicholas	Soames	Con	http://publicwhip.com/mp.php?mpid=40397
40130	Anna	Soubry	Con	http://publicwhip.com/mp.php?mpid=40130
40359	Peter	Soulsby	Lab	http://publicwhip.com/mp.php?mpid=40359
40632	John	Spellar	Lab	http://publicwhip.com/mp.php?mpid=40632
40391	Caroline	Spelman	Con	http://publicwhip.com/mp.php?mpid=40391
40530	Mark	Spencer	Con	http://publicwhip.com/mp.php?mpid=40530
40609	John	Stanley	Con	http://publicwhip.com/mp.php?mpid=40609
40475	Andrew	Stephenson	Con	http://publicwhip.com/mp.php?mpid=40475
40149	John	Stevenson	Con	http://publicwhip.com/mp.php?mpid=40149
40066	Bob	Stewart	Con	http://publicwhip.com/mp.php?mpid=40066
40404	Iain	Stewart	Con	http://publicwhip.com/mp.php?mpid=40404
40477	Rory	Stewart	Con	http://publicwhip.com/mp.php?mpid=40477
40090	Jack	Straw	Lab	http://publicwhip.com/mp.php?mpid=40090
40558	Gary	Streeter	Con	http://publicwhip.com/mp.php?mpid=40558
40155	Mel	Stride	Con	http://publicwhip.com/mp.php?mpid=40155
40091	Graham	Stringer	Lab	http://publicwhip.com/mp.php?mpid=40091
40080	Gisela	Stuart	Lab	http://publicwhip.com/mp.php?mpid=40080
40076	Graham	Stuart	Con	http://publicwhip.com/mp.php?mpid=40076
40307	Andrew	Stunell	LDem	http://publicwhip.com/mp.php?mpid=40307
40683	Julian	Sturdy	Con	http://publicwhip.com/mp.php?mpid=40683
40109	Gerry	Sutcliffe	Lab	http://publicwhip.com/mp.php?mpid=40109
40494	Ian	Swales	LDem	http://publicwhip.com/mp.php?mpid=40494
40416	Desmond	Swayne	Con	http://publicwhip.com/mp.php?mpid=40416
40225	Jo	Swinson	LDem	http://publicwhip.com/mp.php?mpid=40225
40224	Hugo	Swire	Con	http://publicwhip.com/mp.php?mpid=40224
40483	Robert	Syms	Con	http://publicwhip.com/mp.php?mpid=40483
40042	Mark	Tami	Lab	http://publicwhip.com/mp.php?mpid=40042
40377	Peter	Tapsell	Con	http://publicwhip.com/mp.php?mpid=40377
40113	Sarah	Teather	LDem	http://publicwhip.com/mp.php?mpid=40113
40301	Gareth	Thomas	Lab	http://publicwhip.com/mp.php?mpid=40301
40335	Emily	Thornberry	Lab	http://publicwhip.com/mp.php?mpid=40335
40138	John	Thurso	LDem	http://publicwhip.com/mp.php?mpid=40138
40226	Stephen	Timms	Lab	http://publicwhip.com/mp.php?mpid=40226
40189	Edward	Timpson	Con	http://publicwhip.com/mp.php?mpid=40189
40446	Justin	Tomlinson	Con	http://publicwhip.com/mp.php?mpid=40446
40104	David	Tredinnick	Con	http://publicwhip.com/mp.php?mpid=40104
40309	Jon	Trickett	Lab	http://publicwhip.com/mp.php?mpid=40309
40560	Elizabeth	Truss	Con	http://publicwhip.com/mp.php?mpid=40560
40333	Andrew	Turner	Con	http://publicwhip.com/mp.php?mpid=40333
40344	Karl	Turner	Lab	http://publicwhip.com/mp.php?mpid=40344
40294	Derek	Twigg	Lab	http://publicwhip.com/mp.php?mpid=40294
40373	Stephen	Twigg	Lab	http://publicwhip.com/mp.php?mpid=40373
40166	Andrew	Tyrie	Con	http://publicwhip.com/mp.php?mpid=40166
40588	Chuka	Umunna	Lab	http://publicwhip.com/mp.php?mpid=40588
40670	Paul	Uppal	Con	http://publicwhip.com/mp.php?mpid=40670
40631	Edward	Vaizey	Con	http://publicwhip.com/mp.php?mpid=40631
40450	Shailesh	Vara	Con	http://publicwhip.com/mp.php?mpid=40450
40358	Keith	Vaz	Lab	http://publicwhip.com/mp.php?mpid=40358
40628	Valerie	Vaz	Lab	http://publicwhip.com/mp.php?mpid=40628
40176	Martin	Vickers	Con	http://publicwhip.com/mp.php?mpid=40176
40169	Theresa	Villiers	Con	http://publicwhip.com/mp.php?mpid=40169
40129	Charles	Walker	Con	http://publicwhip.com/mp.php?mpid=40129
40671	Robin	Walker	Con	http://publicwhip.com/mp.php?mpid=40671
40677	Ben	Wallace	Con	http://publicwhip.com/mp.php?mpid=40677
40582	Joan	Walley	Lab	http://publicwhip.com/mp.php?mpid=40582
40432	Robert	Walter	Con	http://publicwhip.com/mp.php?mpid=40432
40108	David	Ward	LDem	http://publicwhip.com/mp.php?mpid=40108
40320	Angela	Watkinson	Con	http://publicwhip.com/mp.php?mpid=40320
40646	Tom	Watson	Lab	http://publicwhip.com/mp.php?mpid=40646
40570	Dave	Watts	Lab	http://publicwhip.com/mp.php?mpid=40570
40324	Mike	Weatherley	Con	http://publicwhip.com/mp.php?mpid=40324
40606	Steve	Webb	LDem	http://publicwhip.com/mp.php?mpid=40606
40044	Michael	Weir	SNP	http://publicwhip.com/mp.php?mpid=40044
40580	James	Wharton	Con	http://publicwhip.com/mp.php?mpid=40580
40542	Heather	Wheeler	Con	http://publicwhip.com/mp.php?mpid=40542
40635	Chris	White	Con	http://publicwhip.com/mp.php?mpid=40635
40054	Eilidh	Whiteford	SNP	http://publicwhip.com/mp.php?mpid=40054
40564	Alan	Whitehead	Lab	http://publicwhip.com/mp.php?mpid=40564
40139	Craig	Whittaker	Con	http://publicwhip.com/mp.php?mpid=40139
40385	John	Whittingdale	Con	http://publicwhip.com/mp.php?mpid=40385
40191	Malcolm	Wicks	Lab	http://publicwhip.com/mp.php?mpid=40191
40442	Bill	Wiggin	Con	http://publicwhip.com/mp.php?mpid=40442
40305	David	Willetts	Con	http://publicwhip.com/mp.php?mpid=40305
40045	Hywel	Williams	PC	http://publicwhip.com/mp.php?mpid=40045
40157	Mark	Williams	LDem	http://publicwhip.com/mp.php?mpid=40157
40112	Roger	Williams	LDem	http://publicwhip.com/mp.php?mpid=40112
40125	Stephen	Williams	LDem	http://publicwhip.com/mp.php?mpid=40125
40201	Chris	Williamson	Lab	http://publicwhip.com/mp.php?mpid=40201
40553	Gavin	Williamson	Con	http://publicwhip.com/mp.php?mpid=40553
40145	Jennifer	Willott	LDem	http://publicwhip.com/mp.php?mpid=40145
40521	Phil	Wilson	Lab	http://publicwhip.com/mp.php?mpid=40521
40492	Rob	Wilson	Con	http://publicwhip.com/mp.php?mpid=40492
40223	Sammy	Wilson	DUP	http://publicwhip.com/mp.php?mpid=40223
40627	David	Winnick	Lab	http://publicwhip.com/mp.php?mpid=40627
40207	Rosie	Winterton	Lab	http://publicwhip.com/mp.php?mpid=40207
40478	Pete	Wishart	SNP	http://publicwhip.com/mp.php?mpid=40478
40614	Sarah	Wollaston	Con	http://publicwhip.com/mp.php?mpid=40614
40063	Mike	Wood	Lab	http://publicwhip.com/mp.php?mpid=40063
40058	John	Woodcock	Lab	http://publicwhip.com/mp.php?mpid=40058
40571	Shaun	Woodward	Lab	http://publicwhip.com/mp.php?mpid=40571
40467	Phil	Woolas	Lab	http://publicwhip.com/mp.php?mpid=40467
40601	David	Wright	Lab	http://publicwhip.com/mp.php?mpid=40601
40302	Iain	Wright	Lab	http://publicwhip.com/mp.php?mpid=40302
40339	Jeremy	Wright	Con	http://publicwhip.com/mp.php?mpid=40339
40459	Simon	Wright	LDem	http://publicwhip.com/mp.php?mpid=40459
40554	Tim	Yeo	Con	http://publicwhip.com/mp.php?mpid=40554
40452	George	Young	Con	http://publicwhip.com/mp.php?mpid=40452
40587	Nadhim	Zahawi	Con	http://publicwhip.com/mp.php?mpid=40587




